# time,smoothGCAMP,smoothISOS,smoothdFF
6.600425339991492990e+01,6.856279754638671875e+01,7.646426773071289062e+01,-4.805070671431807661e+00
6.700400505991990485e+01,6.882876586914062500e+01,7.732811355590820312e+01,-5.526088214595183956e+00
6.800375671992486559e+01,6.770833969116210938e+01,7.751401901245117188e+01,-7.291605218369769936e+00
6.900350837992982633e+01,6.429959678649902344e+01,7.671690368652343750e+01,-1.102454883233701288e+01
7.000326003993480128e+01,6.418768882751464844e+01,7.704684448242187500e+01,-1.156789257050466979e+01
7.100301169993976202e+01,6.491345214843750000e+01,7.743923950195312500e+01,-1.103079964268105151e+01
7.200276335994473698e+01,6.529306030273437500e+01,7.766858291625976562e+01,-1.078036601392613925e+01
7.300251501994969772e+01,6.496934509277343750e+01,7.740460205078125000e+01,-1.091349942706108500e+01
7.400226667995467267e+01,6.387104988098144531e+01,7.657173919677734375e+01,-1.144639740808768913e+01
7.500201833995963341e+01,6.367847251892089844e+01,7.638704681396484375e+01,-1.149532863425408813e+01
7.600176999996459415e+01,6.475690078735351562e+01,7.670291519165039062e+01,-1.037505517719008807e+01
7.700152165996956910e+01,6.638143920898437500e+01,7.689654159545898438e+01,-8.362951523304522183e+00
7.800127331997452984e+01,6.759698104858398438e+01,7.701893615722656250e+01,-6.836404491523212279e+00
7.900102497997950479e+01,6.713540267944335938e+01,7.679373931884765625e+01,-7.195406993545886642e+00
8.000077663998446553e+01,6.630845642089843750e+01,7.681448364257812500e+01,-8.363820341738225750e+00
8.100052829998944048e+01,6.603626251220703125e+01,7.715607833862304688e+01,-9.152644153847234065e+00
8.200027995999440122e+01,6.653221893310546875e+01,7.775185394287109375e+01,-9.186547051376916073e+00
8.300003161999936196e+01,6.834923171997070312e+01,7.877819442749023438e+01,-7.947253009762786036e+00
8.399978328000433692e+01,6.818402481079101562e+01,7.866539764404296875e+01,-8.035324890929285147e+00
8.499953494000929766e+01,6.671900177001953125e+01,7.792440795898437500e+01,-9.137517321964567785e+00
8.599928660001427261e+01,6.722274398803710938e+01,7.776214981079101562e+01,-8.256417655818227175e+00
8.699903826001923335e+01,6.780484390258789062e+01,7.784617614746093750e+01,-7.563982202798968935e+00
8.799878992002420830e+01,6.858741378784179688e+01,7.835911941528320312e+01,-7.122065019760590587e+00
8.899854158002916904e+01,7.182320785522460938e+01,7.954642105102539062e+01,-4.222021298007758716e+00
8.999829324003412978e+01,7.447401046752929688e+01,8.036969375610351562e+01,-1.725256884853150652e+00
9.099804490003910473e+01,7.476522445678710938e+01,8.043217086791992188e+01,-1.419178184307985591e+00
9.199779656004406547e+01,7.302876281738281250e+01,7.984335327148437500e+01,-2.984019528036910618e+00
9.299754822004904042e+01,7.149045181274414062e+01,7.929936981201171875e+01,-4.362588868667153008e+00
9.399729988005400116e+01,7.166201782226562500e+01,7.922920989990234375e+01,-4.046417343908786712e+00
9.499705154005897612e+01,7.107463836669921875e+01,7.887035369873046875e+01,-4.390861297567184351e+00
9.599680320006393686e+01,7.087694549560546875e+01,7.870730590820312500e+01,-4.455155690896354770e+00
9.699655486006889760e+01,6.859529495239257812e+01,7.774146652221679688e+01,-6.357766873858992973e+00
9.799630652007387255e+01,6.699058914184570312e+01,7.708560562133789062e+01,-7.753704641896230321e+00
9.899605818007883329e+01,6.853267288208007812e+01,7.770212554931640625e+01,-6.394882871517640233e+00
9.999580984008380824e+01,6.937777328491210938e+01,7.786245727539062500e+01,-5.439856563011591817e+00
1.009955615000887690e+02,6.938346481323242188e+01,7.747510910034179688e+01,-4.949244675916342651e+00
1.019953131600937297e+02,6.976966857910156250e+01,7.768780517578125000e+01,-4.687398360147337684e+00
1.029950648200987047e+02,6.955271148681640625e+01,7.789930725097656250e+01,-5.247212105583555442e+00
1.039948164801036654e+02,6.814241409301757812e+01,7.763125228881835938e+01,-6.841144448896538499e+00
1.049945681401086404e+02,6.786116027832031250e+01,7.780506515502929688e+01,-7.437291311703642549e+00
1.059943198001136011e+02,6.701098632812500000e+01,7.760919952392578125e+01,-8.361357984623136730e+00
1.069940714601185761e+02,6.673253250122070312e+01,7.755474090576171875e+01,-8.676706892863407461e+00
1.079938231201235368e+02,6.725921249389648438e+01,7.777985382080078125e+01,-8.227982523968105255e+00
1.089935747801284975e+02,6.737059783935546875e+01,7.738291168212890625e+01,-7.594437128139999160e+00
1.099933264401334725e+02,6.850604248046875000e+01,7.737995529174804688e+01,-6.033394046501182828e+00
1.109930781001384332e+02,6.982145309448242188e+01,7.776152801513671875e+01,-4.708999413623216945e+00
